epoch,accuracy,loss,val_accuracy,val_loss
0,0.4535156190395355,1.1258549690246582,0.5,1.0263680219650269
1,0.49824219942092896,1.0351072549819946,0.5132812261581421,1.0029182434082031
2,0.508984386920929,1.0106488466262817,0.514843761920929,0.9834455251693726
3,0.5179687738418579,0.9906607866287231,0.5257812738418579,0.9733537435531616
4,0.5257812738418579,0.9826326370239258,0.532031238079071,0.9608381986618042
